#YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT m/s  m/s,m,sec,sec,degT   hPa,degC,degC,degC,mi,ft
2022,1,6,3,26,999 99.0 99.0,1.23,11.76,5.93,80 9999.0,999,8.3,999,99,99
2022,1,6,3,56,999 99.0 99.0,1.27,7.14,5.74,138 9999.0,999,8.3,999,99,99
2022,1,6,4,26,999 99.0 99.0,1.3,7.69,5.84,132 9999.0,999,8.3,999,99,99
2022,1,6,4,56,999 99.0 99.0,1.32,7.14,5.99,142 9999.0,999,8.3,999,99,99
2022,1,6,5,26,999 99.0 99.0,1.28,7.69,5.98,137 9999.0,999,8.3,999,99,99
2022,1,6,5,56,999 99.0 99.0,1.37,7.69,6.15,137 9999.0,999,8.3,999,99,99
2022,1,6,6,26,999 99.0 99.0,1.34,7.69,5.96,131 9999.0,999,8.3,999,99,99
2022,1,6,6,56,999 99.0 99.0,1.27,7.69,5.61,138 9999.0,999,8.3,999,99,99
2022,1,6,7,26,999 99.0 99.0,1.32,7.69,5.73,137 9999.0,999,8.3,999,99,99
2022,1,6,7,56,999 99.0 99.0,1.28,7.69,5.62,134 9999.0,999,8.3,999,99,99
2022,1,6,8,26,999 99.0 99.0,1.25,7.69,5.69,134 9999.0,999,8.4,999,99,99
2022,1,6,8,56,999 99.0 99.0,1.17,7.69,5.82,137 9999.0,999,8.4,999,99,99
2022,1,6,9,26,999 99.0 99.0,1.27,7.14,5.94,139 9999.0,999,8.4,999,99,99
2022,1,6,9,56,999 99.0 99.0,1.16,7.69,5.66,132 9999.0,999,8.4,999,99,99
2022,1,6,10,26,999 99.0 99.0,1.22,7.69,5.85,130 9999.0,999,8.4,999,99,99
2022,1,6,10,56,999 99.0 99.0,1.19,7.14,5.94,138 9999.0,999,8.4,999,99,99
2022,1,6,11,26,999 99.0 99.0,1.19,7.14,5.85,144 9999.0,999,8.4,999,99,99
2022,1,6,11,56,999 99.0 99.0,1.24,7.14,5.99,141 9999.0,999,8.4,999,99,99
2022,1,6,12,26,999 99.0 99.0,1.14,7.14,5.67,145 9999.0,999,8.4,999,99,99
2022,1,6,12,56,999 99.0 99.0,1,7.14,5.28,147 9999.0,999,8.4,999,99,99
2022,1,6,13,26,999 99.0 99.0,1.09,6.67,5.49,152 9999.0,999,8.4,999,99,99
2022,1,6,13,56,999 99.0 99.0,1.06,6.67,5.47,151 9999.0,999,8.4,999,99,99
2022,1,6,14,26,999 99.0 99.0,1,11.76,5.38,92 9999.0,999,8.4,999,99,99
2022,1,6,14,56,999 99.0 99.0,0.95,11.76,5.3,86 9999.0,999,8.4,999,99,99
2022,1,6,15,26,999 99.0 99.0,0.97,6.67,5.41,155 9999.0,999,8.4,999,99,99
2022,1,6,15,56,999 99.0 99.0,0.9,7.14,5.27,138 9999.0,999,8.5,999,99,99
2022,1,6,16,26,999 99.0 99.0,0.79,6.67,5.45,147 9999.0,999,8.5,999,99,99
2022,1,6,16,56,999 99.0 99.0,0.78,11.76,6,87 9999.0,999,8.5,999,99,99
2022,1,6,17,26,999 99.0 99.0,0.79,11.11,5.76,103 9999.0,999,8.5,999,99,99
2022,1,6,17,56,999 99.0 99.0,0.77,12.5,5.71,94 9999.0,999,8.5,999,99,99
2022,1,6,18,26,999 99.0 99.0,0.8,11.76,5.72,83 9999.0,999,8.5,999,99,99
2022,1,6,18,56,999 99.0 99.0,0.78,9.88,5.84,83 9999.0,999,8.6,999,99,99
2022,1,6,19,26,999 99.0 99.0,0.73,12.5,5.44,78 9999.0,999,8.6,999,99,99
2022,1,6,19,56,999 99.0 99.0,0.74,11.76,5.44,87 9999.0,999,8.6,999,99,99
2022,1,6,20,26,999 99.0 99.0,0.74,12.5,5.41,89 9999.0,999,8.5,999,99,99
2022,1,6,20,56,999 99.0 99.0,0.77,12.5,5.16,82 9999.0,999,8.4,999,99,99
2022,1,6,21,26,999 99.0 99.0,0.86,12.5,4.99,86 9999.0,999,8.4,999,99,99
2022,1,6,21,56,999 99.0 99.0,0.81,11.76,4.83,89 9999.0,999,8.5,999,99,99
2022,1,6,22,26,999 99.0 99.0,0.88,7.14,4.89,130 9999.0,999,8.5,999,99,99
2022,1,6,22,56,999 99.0 99.0,0.86,7.69,4.79,127 9999.0,999,8.5,999,99,99
2022,1,6,23,26,999 99.0 99.0,0.87,12.5,4.68,86 9999.0,999,8.5,999,99,99
2022,1,6,23,56,999 99.0 99.0,0.89,7.69,4.39,121 9999.0,999,8.5,999,99,99
2022,1,7,0,26,999 99.0 99.0,0.9,7.69,4.37,130 9999.0,999,8.5,999,99,99
2022,1,7,0,56,999 99.0 99.0,0.94,11.76,4.1,89 9999.0,999,8.5,999,99,99
2022,1,7,1,26,999 99.0 99.0,1,7.69,3.94,127 9999.0,999,8.6,999,99,99
2022,1,7,1,56,999 99.0 99.0,1.09,3.57,4.01,69 9999.0,999,8.6,999,99,99
2022,1,7,2,26,999 99.0 99.0,1.16,3.85,4.04,61 9999.0,999,8.6,999,99,99
2022,1,7,2,56,999 99.0 99.0,1.22,4,4.02,59 9999.0,999,8.6,999,99,99
2022,1,7,3,26,999 99.0 99.0,1.26,4.17,4.12,69 9999.0,999,8.7,999,99,99
2022,1,7,3,56,999 99.0 99.0,1.25,4.55,4.27,65 9999.0,999,8.7,999,99,99
2022,1,7,4,26,999 99.0 99.0,1.33,4.76,4.28,75 9999.0,999,8.7,999,99,99
2022,1,7,4,56,999 99.0 99.0,1.31,4.76,4.32,72 9999.0,999,8.7,999,99,99
2022,1,7,5,26,999 99.0 99.0,1.38,4.76,4.48,69 9999.0,999,8.7,999,99,99
2022,1,7,5,56,999 99.0 99.0,1.35,5,4.52,83 9999.0,999,8.7,999,99,99
2022,1,7,6,26,999 99.0 99.0,1.31,5,4.46,75 9999.0,999,8.7,999,99,99
2022,1,7,6,56,999 99.0 99.0,1.39,5,4.42,71 9999.0,999,8.7,999,99,99
2022,1,7,7,26,999 99.0 99.0,1.32,5.26,4.46,78 9999.0,999,8.7,999,99,99
2022,1,7,7,56,999 99.0 99.0,1.29,5,4.36,72 9999.0,999,8.7,999,99,99
2022,1,7,8,26,999 99.0 99.0,1.36,5.26,4.58,72 9999.0,999,8.7,999,99,99
2022,1,7,8,56,999 99.0 99.0,1.42,5.26,4.58,58 9999.0,999,8.7,999,99,99
2022,1,7,9,26,999 99.0 99.0,1.33,5.26,4.59,64 9999.0,999,8.6,999,99,99
2022,1,7,9,56,999 99.0 99.0,1.49,5.56,4.19,71 9999.0,999,8.6,999,99,99
2022,1,7,10,26,999 99.0 99.0,1.67,4.76,4.24,343 9999.0,999,8.6,999,99,99
2022,1,7,10,56,999 99.0 99.0,1.69,4.55,4.35,321 9999.0,999,8.6,999,99,99
2022,1,7,11,26,999 99.0 99.0,1.64,4.35,4.27,315 9999.0,999,8.6,999,99,99
2022,1,7,11,56,999 99.0 99.0,1.64,4.35,4.23,321 9999.0,999,8.6,999,99,99
2022,1,7,12,26,999 99.0 99.0,1.67,4.76,4.32,322 9999.0,999,8.5,999,99,99
2022,1,7,12,56,999 99.0 99.0,1.53,4.55,4.27,314 9999.0,999,8.5,999,99,99
2022,1,7,13,26,999 99.0 99.0,1.43,4.35,4.19,325 9999.0,999,8.5,999,99,99
2022,1,7,13,56,999 99.0 99.0,1.35,4.17,4.11,319 9999.0,999,8.5,999,99,99
2022,1,7,14,26,999 99.0 99.0,1.37,4.17,4.17,307 9999.0,999,8.5,999,99,99
2022,1,7,14,56,999 99.0 99.0,1.35,3.85,4.03,321 9999.0,999,8.5,999,99,99
2022,1,7,15,26,999 99.0 99.0,1.37,4.35,4.15,303 9999.0,999,8.5,999,99,99
2022,1,7,15,56,999 99.0 99.0,1.41,4.55,4.15,301 9999.0,999,8.5,999,99,99
2022,1,7,16,26,999 99.0 99.0,1.37,4.35,4.08,298 9999.0,999,8.5,999,99,99
2022,1,7,16,56,999 99.0 99.0,1.24,4.35,3.94,305 9999.0,999,8.5,999,99,99
2022,1,7,17,26,999 99.0 99.0,1.26,4.17,3.94,305 9999.0,999,8.5,999,99,99
2022,1,7,17,56,999 99.0 99.0,1.34,4.35,3.95,301 9999.0,999,8.5,999,99,99
2022,1,7,18,26,999 99.0 99.0,1.36,4.35,3.99,297 9999.0,999,8.5,999,99,99
2022,1,7,18,56,999 99.0 99.0,1.31,4.35,3.97,301 9999.0,999,8.5,999,99,99
2022,1,7,19,26,999 99.0 99.0,1.25,4.35,3.91,298 9999.0,999,8.4,999,99,99
2022,1,7,19,56,999 99.0 99.0,1.25,4.35,3.86,298 9999.0,999,8.4,999,99,99
2022,1,7,20,26,999 99.0 99.0,1.1,4.17,3.75,298 9999.0,999,8.4,999,99,99
2022,1,7,20,56,999 99.0 99.0,1.13,4.17,3.74,300 9999.0,999,8.4,999,99,99
2022,1,7,21,26,999 99.0 99.0,1.07,4,3.62,296 9999.0,999,8.4,999,99,99
2022,1,7,21,56,999 99.0 99.0,1.07,4.17,3.64,297 9999.0,999,8.3,999,99,99
2022,1,7,22,26,999 99.0 99.0,1.06,4.17,3.58,296 9999.0,999,8.3,999,99,99
2022,1,7,22,56,999 99.0 99.0,0.98,3.85,3.61,293 9999.0,999,8.2,999,99,99
2022,1,7,23,26,999 99.0 99.0,0.96,3.7,3.51,300 9999.0,999,8.2,999,99,99
2022,1,7,23,56,999 99.0 99.0,0.95,3.57,3.51,303 9999.0,999,8.1,999,99,99
2022,1,8,0,26,999 99.0 99.0,0.96,3.85,3.62,291 9999.0,999,8.1,999,99,99
2022,1,8,0,56,999 99.0 99.0,1.03,4,3.68,289 9999.0,999,8.1,999,99,99
2022,1,8,1,26,999 99.0 99.0,1.04,4.17,3.79,291 9999.0,999,8.1,999,99,99
2022,1,8,1,56,999 99.0 99.0,1.11,4.17,3.68,297 9999.0,999,8.2,999,99,99
2022,1,8,2,26,999 99.0 99.0,1.22,4.35,3.97,300 9999.0,999,8.3,999,99,99
2022,1,8,2,56,999 99.0 99.0,1.25,4.35,3.94,301 9999.0,999,8.3,999,99,99
2022,1,8,3,26,999 99.0 99.0,1.36,4.35,4.01,310 9999.0,999,8.4,999,99,99
2022,1,8,3,56,999 99.0 99.0,1.23,4.35,3.91,318 9999.0,999,8.3,999,99,99
2022,1,8,4,26,999 99.0 99.0,1.24,4,3.9,318 9999.0,999,8.3,999,99,99
2022,1,8,4,56,999 99.0 99.0,1.18,4,3.78,319 9999.0,999,8.3,999,99,99
2022,1,8,5,26,999 99.0 99.0,1.16,3.85,3.8,325 9999.0,999,8.3,999,99,99
2022,1,8,5,56,999 99.0 99.0,1.18,3.85,3.8,327 9999.0,999,8.2,999,99,99
2022,1,8,6,26,999 99.0 99.0,1.17,3.85,3.79,325 9999.0,999,8.2,999,99,99
2022,1,8,6,56,999 99.0 99.0,1.17,4,3.74,335 9999.0,999,8.2,999,99,99
2022,1,8,7,26,999 99.0 99.0,1.1,3.57,3.69,331 9999.0,999,8.2,999,99,99
2022,1,8,7,56,999 99.0 99.0,1.09,3.7,3.65,325 9999.0,999,8.1,999,99,99
2022,1,8,8,26,999 99.0 99.0,1.06,3.45,3.73,325 9999.0,999,8.1,999,99,99
2022,1,8,8,56,999 99.0 99.0,1,3.7,3.66,324 9999.0,999,8.1,999,99,99
2022,1,8,9,26,999 99.0 99.0,0.95,3.57,3.56,325 9999.0,999,8.1,999,99,99
2022,1,8,9,56,999 99.0 99.0,0.86,3.45,3.45,327 9999.0,999,8,999,99,99
2022,1,8,10,26,999 99.0 99.0,0.91,3.33,3.54,319 9999.0,999,8,999,99,99
2022,1,8,10,56,999 99.0 99.0,0.86,3.12,3.47,317 9999.0,999,7.9,999,99,99
2022,1,8,11,26,999 99.0 99.0,0.9,3.33,3.42,321 9999.0,999,7.9,999,99,99
2022,1,8,11,56,999 99.0 99.0,0.87,3.23,3.43,334 9999.0,999,7.9,999,99,99
2022,1,8,12,26,999 99.0 99.0,0.91,4.55,3.5,44 9999.0,999,7.9,999,99,99
2022,1,8,12,56,999 99.0 99.0,0.93,3.23,3.48,327 9999.0,999,7.9,999,99,99
2022,1,8,13,26,999 99.0 99.0,0.96,4.35,3.58,37 9999.0,999,7.9,999,99,99
2022,1,8,13,56,999 99.0 99.0,0.89,4.76,3.56,45 9999.0,999,7.9,999,99,99
2022,1,8,14,26,999 99.0 99.0,0.9,4.55,3.57,44 9999.0,999,8,999,99,99
2022,1,8,14,56,999 99.0 99.0,0.94,4.76,3.67,45 9999.0,999,8,999,99,99
2022,1,8,15,26,999 99.0 99.0,0.89,5,3.72,44 9999.0,999,7.9,999,99,99
2022,1,8,15,56,999 99.0 99.0,0.87,5,3.76,44 9999.0,999,8.1,999,99,99
2022,1,8,16,26,999 99.0 99.0,0.79,4.55,3.73,38 9999.0,999,8.1,999,99,99
2022,1,8,16,56,999 99.0 99.0,0.77,4.55,3.82,41 9999.0,999,8,999,99,99
2022,1,8,17,26,999 99.0 99.0,0.72,4.76,3.81,38 9999.0,999,8.1,999,99,99
2022,1,8,17,56,999 99.0 99.0,0.65,5,3.94,41 9999.0,999,8,999,99,99
2022,1,8,18,26,999 99.0 99.0,0.64,4.17,4.04,41 9999.0,999,8,999,99,99
2022,1,8,18,56,999 99.0 99.0,0.64,5.26,4.18,48 9999.0,999,8,999,99,99
2022,1,8,19,26,999 99.0 99.0,0.56,4.17,4.11,44 9999.0,999,8,999,99,99
2022,1,8,19,56,999 99.0 99.0,0.57,4.55,4.24,40 9999.0,999,8,999,99,99
2022,1,8,20,26,999 99.0 99.0,0.55,5,4.25,49 9999.0,999,7.9,999,99,99
2022,1,8,20,56,999 99.0 99.0,0.51,4.55,4.24,45 9999.0,999,7.9,999,99,99
2022,1,8,21,26,999 99.0 99.0,0.56,5,4.35,45 9999.0,999,7.9,999,99,99
2022,1,8,21,56,999 99.0 99.0,0.57,5,4.35,48 9999.0,999,7.8,999,99,99
2022,1,8,22,26,999 99.0 99.0,0.54,5,4.42,45 9999.0,999,7.8,999,99,99
2022,1,8,22,56,999 99.0 99.0,0.51,4.76,4.43,51 9999.0,999,7.7,999,99,99
2022,1,8,23,26,999 99.0 99.0,0.53,5,4.62,48 9999.0,999,7.7,999,99,99
2022,1,8,23,56,999 99.0 99.0,0.51,5,4.64,52 9999.0,999,7.6,999,99,99
2022,1,9,0,26,999 99.0 99.0,0.51,5.56,4.93,65 9999.0,999,7.4,999,99,99
2022,1,9,0,56,999 99.0 99.0,0.5,4.55,4.7,51 9999.0,999,7.4,999,99,99
2022,1,9,1,26,999 99.0 99.0,0.48,7.14,4.85,72 9999.0,999,7.4,999,99,99
2022,1,9,1,56,999 99.0 99.0,0.49,9.09,4.74,83 9999.0,999,7.5,999,99,99
2022,1,9,2,26,999 99.0 99.0,0.51,5.88,4.48,58 9999.0,999,7.6,999,99,99
2022,1,9,2,56,999 99.0 99.0,0.52,5.88,4.52,59 9999.0,999,7.6,999,99,99
2022,1,9,3,26,999 99.0 99.0,0.54,9.88,4.21,78 9999.0,999,7.6,999,99,99
2022,1,9,3,56,999 99.0 99.0,0.59,9.88,3.95,73 9999.0,999,7.6,999,99,99
2022,1,9,4,26,999 99.0 99.0,0.62,9.88,3.74,73 9999.0,999,7.6,999,99,99
2022,1,9,4,56,999 99.0 99.0,0.64,9.88,3.5,79 9999.0,999,7.7,999,99,99
2022,1,9,5,26,999 99.0 99.0,0.66,9.88,3.65,69 9999.0,999,7.7,999,99,99
2022,1,9,5,56,999 99.0 99.0,0.7,3.12,3.35,180 9999.0,999,7.8,999,99,99
2022,1,9,6,26,999 99.0 99.0,0.76,3.03,3.4,187 9999.0,999,7.9,999,99,99
2022,1,9,6,56,999 99.0 99.0,0.79,3.57,3.38,189 9999.0,999,7.9,999,99,99
2022,1,9,7,26,999 99.0 99.0,0.86,3.45,3.52,190 9999.0,999,8,999,99,99
2022,1,9,7,56,999 99.0 99.0,0.83,3.45,3.52,192 9999.0,999,7.9,999,99,99
2022,1,9,8,26,999 99.0 99.0,0.79,3.7,3.58,182 9999.0,999,8,999,99,99
2022,1,9,8,56,999 99.0 99.0,0.77,3.7,3.62,184 9999.0,999,8,999,99,99
2022,1,9,9,26,999 99.0 99.0,0.78,9.88,3.66,82 9999.0,999,7.9,999,99,99
2022,1,9,9,56,999 99.0 99.0,0.85,3.85,3.73,187 9999.0,999,7.9,999,99,99
2022,1,9,10,26,999 99.0 99.0,0.83,9.88,3.63,71 9999.0,999,7.9,999,99,99
2022,1,9,10,56,999 99.0 99.0,0.83,3.85,3.63,183 9999.0,999,7.9,999,99,99
2022,1,9,11,26,999 99.0 99.0,0.87,3.7,3.66,187 9999.0,999,7.7,999,99,99
2022,1,9,11,56,999 99.0 99.0,0.87,3.7,3.61,187 9999.0,999,7.7,999,99,99
2022,1,9,12,26,999 99.0 99.0,0.89,3.85,3.6,189 9999.0,999,7.6,999,99,99
2022,1,9,12,56,999 99.0 99.0,0.85,4,3.59,183 9999.0,999,7.6,999,99,99
2022,1,9,13,26,999 99.0 99.0,0.86,3.85,3.5,189 9999.0,999,7.6,999,99,99
2022,1,9,13,56,999 99.0 99.0,0.85,3.85,3.55,187 9999.0,999,7.6,999,99,99
2022,1,9,14,26,999 99.0 99.0,0.82,3.85,3.6,187 9999.0,999,7.4,999,99,99
2022,1,9,14,56,999 99.0 99.0,0.79,3.85,3.46,176 9999.0,999,7.4,999,99,99
2022,1,9,15,26,999 99.0 99.0,0.78,4,3.6,175 9999.0,999,7.4,999,99,99
2022,1,9,15,56,999 99.0 99.0,0.83,3.7,3.43,177 9999.0,999,7.5,999,99,99
2022,1,9,16,26,999 99.0 99.0,0.81,3.85,3.4,177 9999.0,999,7.5,999,99,99
2022,1,9,16,56,999 99.0 99.0,0.84,3.85,3.4,173 9999.0,999,7.7,999,99,99
2022,1,9,17,26,999 99.0 99.0,0.87,4.17,3.41,158 9999.0,999,7.9,999,99,99
2022,1,9,17,56,999 99.0 99.0,0.95,5,3.76,161 9999.0,999,7.8,999,99,99
2022,1,9,18,26,999 99.0 99.0,0.96,4.76,3.95,172 9999.0,999,7.9,999,99,99
2022,1,9,18,56,999 99.0 99.0,0.99,5,4.15,162 9999.0,999,7.9,999,99,99
2022,1,9,19,26,999 99.0 99.0,1.09,5.26,4.22,166 9999.0,999,7.9,999,99,99
2022,1,9,19,56,999 99.0 99.0,1.15,5.26,4.23,169 9999.0,999,7.9,999,99,99
2022,1,9,20,26,999 99.0 99.0,1.21,5,4.27,175 9999.0,999,7.9,999,99,99
2022,1,9,20,56,999 99.0 99.0,1.27,5.26,4.41,172 9999.0,999,7.9,999,99,99
2022,1,9,21,26,999 99.0 99.0,1.23,5,4.41,176 9999.0,999,7.8,999,99,99
2022,1,9,21,56,999 99.0 99.0,1.27,5.26,4.4,169 9999.0,999,7.9,999,99,99
2022,1,9,22,26,999 99.0 99.0,1.34,5.26,4.43,173 9999.0,999,7.8,999,99,99
2022,1,9,22,56,999 99.0 99.0,1.47,5.56,4.45,169 9999.0,999,7.8,999,99,99
2022,1,9,23,26,999 99.0 99.0,1.49,5.56,4.42,170 9999.0,999,7.8,999,99,99
2022,1,9,23,56,999 99.0 99.0,1.52,5.56,4.44,175 9999.0,999,7.8,999,99,99
2022,1,10,0,26,999 99.0 99.0,1.69,5.56,4.6,168 9999.0,999,7.7,999,99,99
2022,1,10,0,56,999 99.0 99.0,1.61,5.56,4.53,172 9999.0,999,7.7,999,99,99
2022,1,10,1,26,999 99.0 99.0,1.53,5.88,4.66,165 9999.0,999,7.7,999,99,99
2022,1,10,1,56,999 99.0 99.0,1.4,5.88,4.53,165 9999.0,999,7.6,999,99,99
2022,1,10,2,26,999 99.0 99.0,1.43,5.56,4.68,168 9999.0,999,7.6,999,99,99
2022,1,10,2,56,999 99.0 99.0,1.36,5.88,4.74,162 9999.0,999,7.7,999,99,99
2022,1,10,3,26,999 99.0 99.0,1.21,5.56,4.6,169 9999.0,999,7.7,999,99,99
2022,1,10,3,56,999 99.0 99.0,1.15,5.88,4.41,161 9999.0,999,7.7,999,99,99
2022,1,10,4,26,999 99.0 99.0,1.12,5.56,4.55,168 9999.0,999,7.7,999,99,99
2022,1,10,4,56,999 99.0 99.0,1.13,5.56,4.57,165 9999.0,999,7.7,999,99,99
2022,1,10,5,26,999 99.0 99.0,1.1,5.56,4.63,165 9999.0,999,7.7,999,99,99
2022,1,10,5,56,999 99.0 99.0,1.05,5.88,4.64,165 9999.0,999,7.7,999,99,99
2022,1,10,6,26,999 99.0 99.0,0.98,5.56,4.36,166 9999.0,999,7.7,999,99,99
2022,1,10,6,56,999 99.0 99.0,0.97,5.56,4.38,165 9999.0,999,7.7,999,99,99
2022,1,10,7,26,999 99.0 99.0,0.91,5.56,4.06,158 9999.0,999,7.7,999,99,99
2022,1,10,7,56,999 99.0 99.0,0.9,5.88,3.67,149 9999.0,999,7.8,999,99,99
2022,1,10,8,26,999 99.0 99.0,0.98,5.56,3.62,162 9999.0,999,7.8,999,99,99
2022,1,10,8,56,999 99.0 99.0,0.97,3.45,3.51,328 9999.0,999,7.8,999,99,99
2022,1,10,9,26,999 99.0 99.0,1.02,3.7,3.45,356 9999.0,999,7.8,999,99,99
2022,1,10,9,56,999 99.0 99.0,1,3.45,3.47,346 9999.0,999,7.8,999,99,99
2022,1,10,10,26,999 99.0 99.0,1.02,3.45,3.38,342 9999.0,999,7.8,999,99,99
2022,1,10,10,56,999 99.0 99.0,1.06,3.7,3.43,338 9999.0,999,7.8,999,99,99
2022,1,10,11,26,999 99.0 99.0,0.99,3.7,3.39,343 9999.0,999,7.8,999,99,99
2022,1,10,11,56,999 99.0 99.0,1.05,3.85,3.5,336 9999.0,999,7.8,999,99,99
2022,1,10,12,26,999 99.0 99.0,1.08,3.7,3.54,348 9999.0,999,7.8,999,99,99
2022,1,10,12,56,999 99.0 99.0,1.05,3.45,3.47,336 9999.0,999,7.8,999,99,99
2022,1,10,13,26,999 99.0 99.0,0.98,3.57,3.38,341 9999.0,999,7.8,999,99,99
2022,1,10,13,56,999 99.0 99.0,0.93,3.33,3.46,329 9999.0,999,7.8,999,99,99
2022,1,10,14,26,999 99.0 99.0,0.92,3.33,3.45,353 9999.0,999,7.8,999,99,99
2022,1,10,14,56,999 99.0 99.0,0.96,3.23,3.6,336 9999.0,999,7.8,999,99,99
2022,1,10,15,26,999 99.0 99.0,0.91,3.03,3.5,328 9999.0,999,7.8,999,99,99
2022,1,10,15,56,999 99.0 99.0,0.88,3.23,3.63,338 9999.0,999,7.9,999,99,99
2022,1,10,16,26,999 99.0 99.0,0.84,3.03,3.7,329 9999.0,999,7.9,999,99,99
2022,1,10,16,56,999 99.0 99.0,0.87,3.23,3.62,314 9999.0,999,7.9,999,99,99
2022,1,10,17,26,999 99.0 99.0,0.94,3.33,3.57,314 9999.0,999,8,999,99,99
2022,1,10,17,56,999 99.0 99.0,1.03,3.7,3.59,315 9999.0,999,7.9,999,99,99
2022,1,10,18,26,999 99.0 99.0,1.04,3.85,3.63,315 9999.0,999,7.9,999,99,99
2022,1,10,18,56,999 99.0 99.0,0.92,3.7,3.53,314 9999.0,999,7.9,999,99,99
2022,1,10,19,26,999 99.0 99.0,0.9,3.57,3.54,317 9999.0,999,8,999,99,99
2022,1,10,19,56,999 99.0 99.0,0.81,3.45,3.41,317 9999.0,999,8,999,99,99
2022,1,10,20,26,999 99.0 99.0,0.82,3.33,3.4,322 9999.0,999,8,999,99,99
2022,1,10,20,56,999 99.0 99.0,0.73,3.23,3.36,315 9999.0,999,7.9,999,99,99
2022,1,10,21,26,999 99.0 99.0,0.67,3.03,3.41,312 9999.0,999,7.9,999,99,99
2022,1,10,21,56,999 99.0 99.0,0.62,4.17,3.55,37 9999.0,999,7.9,999,99,99
2022,1,10,22,26,999 99.0 99.0,0.59,3.57,3.61,34 9999.0,999,7.8,999,99,99
2022,1,10,22,56,999 99.0 99.0,0.53,9.09,3.65,137 9999.0,999,7.8,999,99,99
2022,1,10,23,26,999 99.0 99.0,0.53,9.09,3.78,123 9999.0,999,7.8,999,99,99
2022,1,10,23,56,999 99.0 99.0,0.51,9.88,3.91,130 9999.0,999,7.8,999,99,99
2022,1,11,0,26,999 99.0 99.0,0.49,9.09,4.28,131 9999.0,999,7.8,999,99,99
2022,1,11,0,56,999 99.0 99.0,0.47,9.09,4.38,118 9999.0,999,7.8,999,99,99
2022,1,11,1,26,999 99.0 99.0,0.44,8.33,4.43,130 9999.0,999,7.8,999,99,99
2022,1,11,1,56,999 99.0 99.0,0.44,9.09,4.46,128 9999.0,999,7.8,999,99,99
2022,1,11,2,26,999 99.0 99.0,0.41,8.33,4.54,116 9999.0,999,7.6,999,99,99
2022,1,11,2,56,999 99.0 99.0,0.4,9.09,4.4,128 9999.0,999,7.7,999,99,99
2022,1,11,3,26,999 99.0 99.0,0.44,8.33,3.74,125 9999.0,999,7.6,999,99,99
2022,1,11,3,56,999 99.0 99.0,0.47,9.09,3.29,124 9999.0,999,7.6,999,99,99
2022,1,11,4,26,999 99.0 99.0,0.56,2.5,2.97,310 9999.0,999,7.5,999,99,99
2022,1,11,4,56,999 99.0 99.0,0.72,3.12,3.11,312 9999.0,999,7.6,999,99,99
2022,1,11,5,26,999 99.0 99.0,0.8,3.57,3.24,310 9999.0,999,7.7,999,99,99
2022,1,11,5,56,999 99.0 99.0,0.9,3.45,3.34,315 9999.0,999,7.7,999,99,99
2022,1,11,6,26,999 99.0 99.0,1.02,3.85,3.45,315 9999.0,999,7.7,999,99,99
2022,1,11,6,56,999 99.0 99.0,1.05,4,3.54,324 9999.0,999,7.7,999,99,99
2022,1,11,7,26,999 99.0 99.0,1.15,3.85,3.57,327 9999.0,999,7.7,999,99,99
2022,1,11,7,56,999 99.0 99.0,1.2,4,3.61,324 9999.0,999,7.7,999,99,99
2022,1,11,8,26,999 99.0 99.0,1.16,4,3.64,334 9999.0,999,7.7,999,99,99
2022,1,11,8,56,999 99.0 99.0,1.11,3.85,3.58,324 9999.0,999,7.7,999,99,99
2022,1,11,9,26,999 99.0 99.0,0.89,3.57,3.4,327 9999.0,999,7.6,999,99,99
2022,1,11,9,56,999 99.0 99.0,0.78,3.12,3.29,324 9999.0,999,7.6,999,99,99
2022,1,11,10,26,999 99.0 99.0,0.86,3.12,3.23,331 9999.0,999,7.6,999,99,99
2022,1,11,10,56,999 99.0 99.0,0.96,3.12,3.31,336 9999.0,999,7.6,999,99,99
2022,1,11,11,26,999 99.0 99.0,0.96,3.57,3.38,342 9999.0,999,7.6,999,99,99
2022,1,11,11,56,999 99.0 99.0,0.97,3.7,3.35,348 9999.0,999,7.5,999,99,99
2022,1,11,12,26,999 99.0 99.0,0.95,3.45,3.34,336 9999.0,999,7.5,999,99,99
2022,1,11,12,56,999 99.0 99.0,0.91,3.33,3.37,339 9999.0,999,7.5,999,99,99
2022,1,11,13,26,999 99.0 99.0,0.8,3.85,3.28,31 9999.0,999,7.5,999,99,99
2022,1,11,13,56,999 99.0 99.0,0.81,3.03,3.25,343 9999.0,999,7.6,999,99,99
2022,1,11,14,26,999 99.0 99.0,0.8,4.35,3.31,38 9999.0,999,7.6,999,99,99
2022,1,11,14,56,999 99.0 99.0,0.8,4,3.29,31 9999.0,999,7.6,999,99,99
2022,1,11,15,26,999 99.0 99.0,0.78,3.85,3.4,28 9999.0,999,7.7,999,99,99
2022,1,11,15,56,999 99.0 99.0,0.73,4.17,3.35,37 9999.0,999,7.7,999,99,99
2022,1,11,16,26,999 99.0 99.0,0.76,4.17,3.43,37 9999.0,999,7.7,999,99,99
2022,1,11,16,56,999 99.0 99.0,0.74,4.55,3.43,38 9999.0,999,7.6,999,99,99
